tf_bnum	tf_symbol	gene_bnum	gene_symbol
b0571	cusR	b1914	uvrY
b0571	cusR	b1928	yedD
b0571	cusR	b2064	asmA
b0571	cusR	b2065	dcd
b0571	cusR	b2188	yejM
b0571	cusR	b2216	rcsD
b0571	cusR	b2300	yfcE
b0571	cusR	b2303	folX
b0571	cusR	b2320	pdxB
b0571	cusR	b2431	yfeX
b0571	cusR	b2441	eutB
b0571	cusR	b2501	ppk
b0571	cusR	b2502	ppx
b0571	cusR	b2513	yfgM
b0571	cusR	b2564	pdxJ
b0571	cusR	b2566	era
b0571	cusR	b2567	rnc
b0571	cusR	b2576	srmB
b0571	cusR	b2610	ffh
b0571	cusR	b2744	umpG
b0571	cusR	b2745	truD
b0571	cusR	b2784	relA
b0571	cusR	b2822	recC
b0571	cusR	b2827	thyA
b0571	cusR	b2830	rppH
b0571	cusR	b2893	dsbC
b0571	cusR	b2901	bglA
b0571	cusR	b2908	pepP
b0571	cusR	b2909	ygfB
b0571	cusR	b2947	gshB
b0571	cusR	b2962	yggX
b0571	cusR	b3019	parC
b0571	cusR	b3030	parE
b0571	cusR	b3032	cpdA
b0571	cusR	b3147	lpoA
b0571	cusR	b3191	mlaB
b0571	cusR	b3192	mlaC
b0571	cusR	b3197	kdsD
b0571	cusR	b3199	lptC
b0571	cusR	b3201	lptB
b0571	cusR	b3205	rapZ
b0571	cusR	b3210	arcB
b0571	cusR	b3247	rng
b0571	cusR	b3279	yrdA
b0571	cusR	b3283	yrdD
b0571	cusR	b3288	fmt
b0571	cusR	b3352	yheS
b0571	cusR	b3385	gph
b0571	cusR	b3386	rpe
b0571	cusR	b3551	bisC
b0571	cusR	b3590	selB
b0571	cusR	b3607	cysE
b0571	cusR	b3640	dut
b0571	cusR	b3701	dnaN
b0571	cusR	b3702	dnaA
b0571	cusR	b3779	gpp
b0571	cusR	b3802	hemY
b0571	cusR	b3813	uvrD
b0571	cusR	b3844	fre
b0571	cusR	b3859	srkA
b0571	cusR	b3911	cpxA
b0571	cusR	b3961	oxyR
b0571	cusR	b3963	fabR
b0571	cusR	b3964	yijD
b0571	cusR	b3965	trmA
b0571	cusR	b3997	hemE
b0571	cusR	b4043	lexA
b0571	cusR	b4160	psd
b0571	cusR	b4170	mutL
b0571	cusR	b4221	tamB
b0571	cusR	b4235	pmbA
b0571	cusR	b4295	yjhU
b0338	cynR	b0029	ispH
b0338	cynR	b0051	rsmA
b0338	cynR	b0080	cra
b0338	cynR	b0082	rsmH
b0338	cynR	b0088	murD
b0338	cynR	b0093	ftsQ
b0338	cynR	b0149	mrcB
b0338	cynR	b0167	glnD
b0338	cynR	b0242	proB
b0338	cynR	b0369	hemB
b0338	cynR	b0391	ppnP
b0338	cynR	b0414	ribD
b0338	cynR	b0421	ispA
b0338	cynR	b0463	acrA
b0338	cynR	b0465	mscK
b0338	cynR	b0470	dnaX
b0338	cynR	b0470	dnaX
b0338	cynR	b0492	cnoX
b0338	cynR	b0659	ybeY
b0338	cynR	b0675	umpH
b0338	cynR	b0923	mukE
b0338	cynR	b0955	ycbZ
b0338	cynR	b0962	helD
b0338	cynR	b1034	ycdX
b0338	cynR	b1107	nagZ
b0338	cynR	b1128	roxA
b0338	cynR	b1129	phoQ
b0338	cynR	b1214	ychA
b0338	cynR	b1249	clsA
b0338	cynR	b1323	tyrR
b0338	cynR	b1413	hrpA
b0338	cynR	b1424	opgD
b0338	cynR	b1624	ydgJ
b0338	cynR	b1865	nudB
b0338	cynR	b1913	uvrC
b0338	cynR	b1914	uvrY
b0338	cynR	b1928	yedD
b0338	cynR	b2064	asmA
b0338	cynR	b2065	dcd
b0338	cynR	b2188	yejM
b0338	cynR	b2216	rcsD
b0338	cynR	b2300	yfcE
b0338	cynR	b2303	folX
b0338	cynR	b2320	pdxB
b0338	cynR	b2431	yfeX
b0338	cynR	b2441	eutB
b0338	cynR	b2501	ppk
b0338	cynR	b2502	ppx
b0338	cynR	b2513	yfgM
b0338	cynR	b2564	pdxJ
b0338	cynR	b2566	era
b0338	cynR	b2567	rnc
b0338	cynR	b2576	srmB
b0338	cynR	b2610	ffh
b0338	cynR	b2744	umpG
b0338	cynR	b2745	truD
b0338	cynR	b2784	relA
b0338	cynR	b2822	recC
b0338	cynR	b2827	thyA
b0338	cynR	b2830	rppH
b0338	cynR	b2893	dsbC
b0338	cynR	b2901	bglA
b0338	cynR	b2908	pepP
b0338	cynR	b2909	ygfB
b0338	cynR	b2947	gshB
b0338	cynR	b2962	yggX
b0338	cynR	b3019	parC
b0338	cynR	b3030	parE
b0338	cynR	b3032	cpdA
b0338	cynR	b3147	lpoA
b0338	cynR	b3191	mlaB
b0338	cynR	b3192	mlaC
b0338	cynR	b3197	kdsD
b0338	cynR	b3199	lptC
b0338	cynR	b3201	lptB
b0338	cynR	b3205	rapZ
b0338	cynR	b3210	arcB
b0338	cynR	b3247	rng
b0338	cynR	b3279	yrdA
b0338	cynR	b3283	yrdD
b0338	cynR	b3288	fmt
b0338	cynR	b3352	yheS
b0338	cynR	b3385	gph
b0338	cynR	b3386	rpe
b0338	cynR	b3551	bisC
b0338	cynR	b3590	selB
b0338	cynR	b3607	cysE
b0338	cynR	b3640	dut
b0338	cynR	b3701	dnaN
b0338	cynR	b3702	dnaA
b0338	cynR	b3779	gpp
b0338	cynR	b3802	hemY
b0338	cynR	b3813	uvrD
b0338	cynR	b3844	fre
b0338	cynR	b3859	srkA
b0338	cynR	b3911	cpxA
b0338	cynR	b3961	oxyR
b0338	cynR	b3963	fabR
b0338	cynR	b3964	yijD
b0338	cynR	b3965	trmA
b0338	cynR	b3997	hemE
b0338	cynR	b4043	lexA
b0338	cynR	b4160	psd
b0338	cynR	b4170	mutL
b0338	cynR	b4221	tamB
b0338	cynR	b4235	pmbA
b0338	cynR	b4295	yjhU
b1275	cysB	b0029	ispH
b1275	cysB	b0051	rsmA
b1275	cysB	b0080	cra
b1275	cysB	b0082	rsmH
b1275	cysB	b0088	murD
b1275	cysB	b0093	ftsQ
b1275	cysB	b0149	mrcB
b1275	cysB	b0167	glnD
b1275	cysB	b0242	proB
b1275	cysB	b0369	hemB
b1275	cysB	b0391	ppnP
b1275	cysB	b0414	ribD
b1275	cysB	b0421	ispA
b1275	cysB	b0463	acrA
b1275	cysB	b0465	mscK
b1275	cysB	b0470	dnaX
b1275	cysB	b0470	dnaX
b1275	cysB	b0492	cnoX
b1275	cysB	b0659	ybeY
b1275	cysB	b0675	umpH
b1275	cysB	b0923	mukE
b1275	cysB	b0955	ycbZ
b1275	cysB	b0962	helD
b1275	cysB	b1034	ycdX
b1275	cysB	b1107	nagZ
b1275	cysB	b1128	roxA
b1275	cysB	b1129	phoQ
b1275	cysB	b1214	ychA
b1275	cysB	b1249	clsA
b1275	cysB	b1323	tyrR
b1275	cysB	b1413	hrpA
b1275	cysB	b1424	opgD
b1275	cysB	b1624	ydgJ
b1275	cysB	b1865	nudB
b1275	cysB	b1913	uvrC
b1275	cysB	b1914	uvrY
b1275	cysB	b1928	yedD
b1275	cysB	b2064	asmA
b1275	cysB	b2065	dcd
b1275	cysB	b2188	yejM
b1275	cysB	b2216	rcsD
b1275	cysB	b2300	yfcE
b1275	cysB	b2303	folX
b1275	cysB	b2320	pdxB
b1275	cysB	b2431	yfeX
b1275	cysB	b2441	eutB
b1275	cysB	b2501	ppk
b1275	cysB	b2502	ppx
b1275	cysB	b2513	yfgM
b1275	cysB	b2564	pdxJ
b1275	cysB	b2566	era
b1275	cysB	b2567	rnc
b1275	cysB	b2576	srmB
b1275	cysB	b2610	ffh
b1275	cysB	b2744	umpG
b1275	cysB	b2745	truD
b1275	cysB	b2784	relA
b1275	cysB	b2822	recC
b1275	cysB	b2827	thyA
b1275	cysB	b2830	rppH
b1275	cysB	b2893	dsbC
b1275	cysB	b2901	bglA
b1275	cysB	b2908	pepP
b1275	cysB	b2909	ygfB
b1275	cysB	b2947	gshB
b1275	cysB	b2962	yggX
b1275	cysB	b3019	parC
b1275	cysB	b3030	parE
b1275	cysB	b3032	cpdA
b1275	cysB	b3147	lpoA
b1275	cysB	b3191	mlaB
b1275	cysB	b3192	mlaC
b1275	cysB	b3197	kdsD
b1275	cysB	b3199	lptC
b1275	cysB	b3201	lptB
b1275	cysB	b3205	rapZ
b1275	cysB	b3210	arcB
b1275	cysB	b3247	rng
b1275	cysB	b3279	yrdA
b1275	cysB	b3283	yrdD
b1275	cysB	b3288	fmt
b1275	cysB	b3352	yheS
b1275	cysB	b3385	gph
b1275	cysB	b3386	rpe
b1275	cysB	b3551	bisC
b1275	cysB	b3590	selB
b1275	cysB	b3607	cysE
b1275	cysB	b3640	dut
b1275	cysB	b3701	dnaN
b1275	cysB	b3702	dnaA
b1275	cysB	b3779	gpp
b1275	cysB	b3802	hemY
b1275	cysB	b3813	uvrD
b1275	cysB	b3844	fre
b1275	cysB	b3859	srkA
b1275	cysB	b3911	cpxA
b1275	cysB	b3961	oxyR
b1275	cysB	b3963	fabR
b1275	cysB	b3964	yijD
b1275	cysB	b3965	trmA
b1275	cysB	b3997	hemE
b1275	cysB	b4043	lexA
b1275	cysB	b4160	psd
b1275	cysB	b4170	mutL
b1275	cysB	b4221	tamB
b1275	cysB	b4235	pmbA
b1275	cysB	b4295	yjhU
b3934	cytR	b0029	ispH
b3934	cytR	b0051	rsmA
b3934	cytR	b0080	cra
b3934	cytR	b0082	rsmH
b3934	cytR	b0088	murD
b3934	cytR	b0093	ftsQ
b3934	cytR	b0149	mrcB
b3934	cytR	b0167	glnD
b3934	cytR	b0242	proB
b3934	cytR	b0369	hemB
b3934	cytR	b0391	ppnP
b3934	cytR	b0414	ribD
b3934	cytR	b0421	ispA
b3934	cytR	b0463	acrA
b3934	cytR	b0465	mscK
b3934	cytR	b0470	dnaX
b3934	cytR	b0470	dnaX
b3934	cytR	b0492	cnoX
b3934	cytR	b0659	ybeY
b3934	cytR	b0675	umpH
b3934	cytR	b0923	mukE
b3934	cytR	b0955	ycbZ
b3934	cytR	b0962	helD
b3934	cytR	b1034	ycdX
b3934	cytR	b1107	nagZ
b3934	cytR	b1128	roxA
b3934	cytR	b1129	phoQ
b3934	cytR	b1214	ychA
b3934	cytR	b1249	clsA
b3934	cytR	b1323	tyrR
b3934	cytR	b1413	hrpA
b3934	cytR	b1424	opgD
b3934	cytR	b1624	ydgJ
b3934	cytR	b1865	nudB
b3934	cytR	b1913	uvrC
b3934	cytR	b1914	uvrY
b3934	cytR	b1928	yedD
b3934	cytR	b2064	asmA
b3934	cytR	b2065	dcd
b3934	cytR	b2188	yejM
b3934	cytR	b2216	rcsD
b3934	cytR	b2300	yfcE
b3934	cytR	b2303	folX
b3934	cytR	b2320	pdxB
b3934	cytR	b2431	yfeX
b3934	cytR	b2441	eutB
b3934	cytR	b2501	ppk
b3934	cytR	b2502	ppx
b3934	cytR	b2513	yfgM
b3934	cytR	b2564	pdxJ
b3934	cytR	b2566	era
b3934	cytR	b2567	rnc
b3934	cytR	b2576	srmB
b3934	cytR	b2610	ffh
b3934	cytR	b2744	umpG
b3934	cytR	b2745	truD
b3934	cytR	b2784	relA
b3934	cytR	b2822	recC
b3934	cytR	b2827	thyA
b3934	cytR	b2830	rppH
b3934	cytR	b2893	dsbC
b3934	cytR	b2901	bglA
b3934	cytR	b2908	pepP
b3934	cytR	b2909	ygfB
b3934	cytR	b2947	gshB
b3934	cytR	b2962	yggX
b3934	cytR	b3019	parC
b3934	cytR	b3030	parE
b3934	cytR	b3032	cpdA
b3934	cytR	b3147	lpoA
b3934	cytR	b3191	mlaB
b3934	cytR	b3192	mlaC
b3934	cytR	b3197	kdsD
b3934	cytR	b3199	lptC
b3934	cytR	b3201	lptB
b3934	cytR	b3205	rapZ
b3934	cytR	b3210	arcB
b3934	cytR	b3247	rng
b3934	cytR	b3279	yrdA
b3934	cytR	b3283	yrdD
b3934	cytR	b3288	fmt
b3934	cytR	b3352	yheS
b3934	cytR	b3385	gph
b3934	cytR	b3386	rpe
b3934	cytR	b3551	bisC
b3934	cytR	b3590	selB
b3934	cytR	b3607	cysE
b3934	cytR	b3640	dut
b3934	cytR	b3701	dnaN
b3934	cytR	b3702	dnaA
b3934	cytR	b3779	gpp
b3934	cytR	b3802	hemY
b3934	cytR	b3813	uvrD
b3934	cytR	b3844	fre
b3934	cytR	b3859	srkA
b3934	cytR	b3911	cpxA
b3934	cytR	b3961	oxyR
b3934	cytR	b3963	fabR
b3934	cytR	b3964	yijD
b3934	cytR	b3965	trmA
b3934	cytR	b3997	hemE
b3934	cytR	b4043	lexA
b3934	cytR	b4160	psd
b3934	cytR	b4170	mutL
b3934	cytR	b4221	tamB
b3934	cytR	b4235	pmbA
b3934	cytR	b4295	yjhU
b3060	ttdR	b0029	ispH
b3060	ttdR	b0051	rsmA
b3060	ttdR	b0080	cra
b3060	ttdR	b0082	rsmH
b3060	ttdR	b0088	murD
b3060	ttdR	b0093	ftsQ
b3060	ttdR	b0149	mrcB
b3060	ttdR	b0167	glnD
b3060	ttdR	b0242	proB
b3060	ttdR	b0369	hemB
b3060	ttdR	b0391	ppnP
b3060	ttdR	b0414	ribD
b3060	ttdR	b0421	ispA
b3060	ttdR	b0463	acrA
b3060	ttdR	b0465	mscK
b3060	ttdR	b0470	dnaX
b3060	ttdR	b0470	dnaX
b3060	ttdR	b0492	cnoX
b3060	ttdR	b0659	ybeY
b3060	ttdR	b0675	umpH
b3060	ttdR	b0923	mukE
b3060	ttdR	b0955	ycbZ
b3060	ttdR	b0962	helD
b3060	ttdR	b1034	ycdX
b3060	ttdR	b1107	nagZ
b3060	ttdR	b1128	roxA
b3060	ttdR	b1129	phoQ
b3060	ttdR	b1214	ychA
b3060	ttdR	b1249	clsA
b3060	ttdR	b1323	tyrR
b3060	ttdR	b1413	hrpA
b3060	ttdR	b1424	opgD
b3060	ttdR	b1624	ydgJ
b3060	ttdR	b1865	nudB
b3060	ttdR	b1913	uvrC
b3060	ttdR	b1914	uvrY
b3060	ttdR	b1928	yedD
b3060	ttdR	b2064	asmA
b3060	ttdR	b2065	dcd
b3060	ttdR	b2188	yejM
b3060	ttdR	b2216	rcsD
b3060	ttdR	b2300	yfcE
b3060	ttdR	b2303	folX
b3060	ttdR	b2320	pdxB
b3060	ttdR	b2431	yfeX
b3060	ttdR	b2441	eutB
b3060	ttdR	b2501	ppk
b3060	ttdR	b2502	ppx
b3060	ttdR	b2513	yfgM
b3060	ttdR	b2564	pdxJ
b3060	ttdR	b2566	era
b3060	ttdR	b2567	rnc
b3060	ttdR	b2576	srmB
b3060	ttdR	b2610	ffh
b3060	ttdR	b2744	umpG
b3060	ttdR	b2745	truD
b3060	ttdR	b2784	relA
b3060	ttdR	b2822	recC
b3060	ttdR	b2827	thyA
b3060	ttdR	b2830	rppH
b3060	ttdR	b2893	dsbC
b3060	ttdR	b2901	bglA
b3060	ttdR	b2908	pepP
b3060	ttdR	b2909	ygfB
b3060	ttdR	b2947	gshB
b3060	ttdR	b2962	yggX
b3060	ttdR	b3019	parC
b3060	ttdR	b3030	parE
b3060	ttdR	b3032	cpdA
b3060	ttdR	b3147	lpoA
b3060	ttdR	b3191	mlaB
b3060	ttdR	b3192	mlaC
b3060	ttdR	b3197	kdsD
b3060	ttdR	b3199	lptC
b3060	ttdR	b3201	lptB
b3060	ttdR	b3205	rapZ
b3060	ttdR	b3210	arcB
b3060	ttdR	b3247	rng
b3060	ttdR	b3279	yrdA
b3060	ttdR	b3283	yrdD
b3060	ttdR	b3288	fmt
b3060	ttdR	b3352	yheS
b3060	ttdR	b3385	gph
b3060	ttdR	b3386	rpe
b3060	ttdR	b3551	bisC
b3060	ttdR	b3590	selB
b3060	ttdR	b3607	cysE
b3060	ttdR	b3640	dut
b3060	ttdR	b3701	dnaN
b3060	ttdR	b3702	dnaA
b3060	ttdR	b3779	gpp
b3060	ttdR	b3802	hemY
b3060	ttdR	b3813	uvrD
b3060	ttdR	b3844	fre
b3060	ttdR	b3859	srkA
b3060	ttdR	b3911	cpxA
b3060	ttdR	b3961	oxyR
b3060	ttdR	b3963	fabR
b3060	ttdR	b3964	yijD
b3060	ttdR	b3965	trmA
b3060	ttdR	b3997	hemE
b3060	ttdR	b4043	lexA
b3060	ttdR	b4160	psd
b3060	ttdR	b4170	mutL
b3060	ttdR	b4221	tamB
b3060	ttdR	b4235	pmbA
b3060	ttdR	b4295	yjhU
b4124	dcuR	b0029	ispH
b4124	dcuR	b0051	rsmA
b4124	dcuR	b0080	cra
b4124	dcuR	b0082	rsmH
b4124	dcuR	b0088	murD
b4124	dcuR	b0093	ftsQ
b4124	dcuR	b0149	mrcB
b4124	dcuR	b0167	glnD
b4124	dcuR	b0242	proB
b4124	dcuR	b0369	hemB
b4124	dcuR	b0391	ppnP
b4124	dcuR	b0414	ribD
b4124	dcuR	b0421	ispA
b4124	dcuR	b0463	acrA
b4124	dcuR	b0465	mscK
b4124	dcuR	b0470	dnaX
b4124	dcuR	b0470	dnaX
b4124	dcuR	b0492	cnoX
b4124	dcuR	b0659	ybeY
b4124	dcuR	b0675	umpH
b4124	dcuR	b0923	mukE
b4124	dcuR	b0955	ycbZ
b4124	dcuR	b0962	helD
b4124	dcuR	b1034	ycdX
b4124	dcuR	b1107	nagZ
b4124	dcuR	b1128	roxA
b4124	dcuR	b1129	phoQ
b4124	dcuR	b1214	ychA
b4124	dcuR	b1249	clsA
b4124	dcuR	b1323	tyrR
b4124	dcuR	b1413	hrpA
b4124	dcuR	b1424	opgD
b4124	dcuR	b1624	ydgJ
b4124	dcuR	b1865	nudB
b4124	dcuR	b1913	uvrC
b4124	dcuR	b1914	uvrY
b4124	dcuR	b1928	yedD
b4124	dcuR	b2064	asmA
b4124	dcuR	b2065	dcd
b4124	dcuR	b2188	yejM
b4124	dcuR	b2216	rcsD
b4124	dcuR	b2300	yfcE
b4124	dcuR	b2303	folX
b4124	dcuR	b2320	pdxB
b4124	dcuR	b2431	yfeX
b4124	dcuR	b2441	eutB
b4124	dcuR	b2501	ppk
b4124	dcuR	b2502	ppx
b4124	dcuR	b2513	yfgM
b4124	dcuR	b2564	pdxJ
b4124	dcuR	b2566	era
b4124	dcuR	b2567	rnc
b4124	dcuR	b2576	srmB
b4124	dcuR	b2610	ffh
b4124	dcuR	b2744	umpG
b4124	dcuR	b2745	truD
b4124	dcuR	b2784	relA
b4124	dcuR	b2822	recC
b4124	dcuR	b2827	thyA
b4124	dcuR	b2830	rppH
b4124	dcuR	b2893	dsbC
b4124	dcuR	b2901	bglA
b4124	dcuR	b2908	pepP
b4124	dcuR	b2909	ygfB
b4124	dcuR	b2947	gshB
b4124	dcuR	b2962	yggX
b4124	dcuR	b3019	parC
b4124	dcuR	b3030	parE
b4124	dcuR	b3032	cpdA
b4124	dcuR	b3147	lpoA
b4124	dcuR	b3191	mlaB
b4124	dcuR	b3192	mlaC
b4124	dcuR	b3197	kdsD
b4124	dcuR	b3199	lptC
b4124	dcuR	b3201	lptB
b4124	dcuR	b3205	rapZ
b4124	dcuR	b3210	arcB
b4124	dcuR	b3247	rng
b4124	dcuR	b3279	yrdA
b4124	dcuR	b3283	yrdD
b4124	dcuR	b3288	fmt
b4124	dcuR	b3352	yheS
b4124	dcuR	b3385	gph
b4124	dcuR	b3386	rpe
b4124	dcuR	b3551	bisC
b4124	dcuR	b3590	selB
b4124	dcuR	b3607	cysE
b4124	dcuR	b3640	dut
b4124	dcuR	b3701	dnaN
b4124	dcuR	b3702	dnaA
b4124	dcuR	b3779	gpp
b4124	dcuR	b3802	hemY
b4124	dcuR	b3813	uvrD
b4124	dcuR	b3844	fre
b4124	dcuR	b3859	srkA
b4124	dcuR	b3911	cpxA
b4124	dcuR	b3961	oxyR
b4124	dcuR	b3963	fabR
b4124	dcuR	b3964	yijD
b4124	dcuR	b3965	trmA
b4124	dcuR	b3997	hemE
b4124	dcuR	b4043	lexA
b4124	dcuR	b4160	psd
b4124	dcuR	b4170	mutL
b4124	dcuR	b4221	tamB
b4124	dcuR	b4235	pmbA
b4124	dcuR	b4295	yjhU
b0447	decR	b0029	ispH
b0447	decR	b0051	rsmA
b0447	decR	b0080	cra
b0447	decR	b0082	rsmH
b0447	decR	b0088	murD
b0447	decR	b0093	ftsQ
b0447	decR	b0149	mrcB
b0447	decR	b0167	glnD
b0447	decR	b0242	proB
b0447	decR	b0369	hemB
b0447	decR	b0391	ppnP
b0447	decR	b0414	ribD
b0447	decR	b0421	ispA
b0447	decR	b0463	acrA
b0447	decR	b0465	mscK
b0447	decR	b0470	dnaX
b0447	decR	b0470	dnaX
b0447	decR	b0492	cnoX
b0447	decR	b0659	ybeY
b0447	decR	b0675	umpH
b0447	decR	b0923	mukE
b0447	decR	b0955	ycbZ
b0447	decR	b0962	helD
b0447	decR	b1034	ycdX
b0447	decR	b1107	nagZ
b0447	decR	b1128	roxA
b0447	decR	b1129	phoQ
b0447	decR	b1214	ychA
b0447	decR	b1249	clsA
b0447	decR	b1323	tyrR
b0447	decR	b1413	hrpA
b0447	decR	b1424	opgD
b0447	decR	b1624	ydgJ
b0447	decR	b1865	nudB
b0447	decR	b1913	uvrC
b0447	decR	b1914	uvrY
b0447	decR	b1928	yedD
b0447	decR	b2064	asmA
b0447	decR	b2065	dcd
b0447	decR	b2188	yejM
b0447	decR	b2216	rcsD
b0447	decR	b2300	yfcE
b0447	decR	b2303	folX
b0447	decR	b2320	pdxB
b0447	decR	b2431	yfeX
b0447	decR	b2441	eutB
b0447	decR	b2501	ppk
b0447	decR	b2502	ppx
b0447	decR	b2513	yfgM
b0447	decR	b2564	pdxJ
b0447	decR	b2566	era
b0447	decR	b2567	rnc
b0447	decR	b2576	srmB
b0447	decR	b2610	ffh
b0447	decR	b2744	umpG
b0447	decR	b2745	truD
b0447	decR	b2784	relA
b0447	decR	b2822	recC
b0447	decR	b2827	thyA
b0447	decR	b2830	rppH
b0447	decR	b2893	dsbC
b0447	decR	b2901	bglA
b0447	decR	b2908	pepP
b0447	decR	b2909	ygfB
b0447	decR	b2947	gshB
b0447	decR	b2962	yggX
b0447	decR	b3019	parC
b0447	decR	b3030	parE
b0447	decR	b3032	cpdA
b0447	decR	b3147	lpoA
b0447	decR	b3191	mlaB
b0447	decR	b3192	mlaC
b0447	decR	b3197	kdsD
b0447	decR	b3199	lptC
b0447	decR	b3201	lptB
b0447	decR	b3205	rapZ
b0447	decR	b3210	arcB
b0447	decR	b3247	rng
b0447	decR	b3279	yrdA
b0447	decR	b3283	yrdD
b0447	decR	b3288	fmt
b0447	decR	b3352	yheS
b0447	decR	b3385	gph
b0447	decR	b3386	rpe
b0447	decR	b3551	bisC
b0447	decR	b3590	selB
b0447	decR	b3607	cysE
b0447	decR	b3640	dut
b0447	decR	b3701	dnaN
b0447	decR	b3702	dnaA
b0447	decR	b3779	gpp
b0447	decR	b3802	hemY
b0447	decR	b3813	uvrD
b0447	decR	b3844	fre
b0447	decR	b3859	srkA
b0447	decR	b3911	cpxA
b0447	decR	b3961	oxyR
b0447	decR	b3963	fabR
b0447	decR	b3964	yijD
b0447	decR	b3965	trmA
b0447	decR	b3997	hemE
b0447	decR	b4043	lexA
b0447	decR	b4160	psd
b0447	decR	b4170	mutL
b0447	decR	b4221	tamB
b0447	decR	b4235	pmbA
b0447	decR	b4295	yjhU
b0840	deoR	b0029	ispH
b0840	deoR	b0051	rsmA
b0840	deoR	b0080	cra
b0840	deoR	b0082	rsmH
b0840	deoR	b0088	murD
b0840	deoR	b0093	ftsQ
b0840	deoR	b0149	mrcB
b0840	deoR	b0167	glnD
b0840	deoR	b0242	proB
b0840	deoR	b0369	hemB
b0840	deoR	b0391	ppnP
b0840	deoR	b0414	ribD
b0840	deoR	b0421	ispA
b0840	deoR	b0463	acrA
b0840	deoR	b0465	mscK
b0840	deoR	b0470	dnaX
b0840	deoR	b0470	dnaX
b0840	deoR	b0492	cnoX
b0840	deoR	b0659	ybeY
b0840	deoR	b0675	umpH
b0840	deoR	b0923	mukE
b0840	deoR	b0955	ycbZ
b0840	deoR	b0962	helD
b0840	deoR	b1034	ycdX
b0840	deoR	b1107	nagZ
b0840	deoR	b1128	roxA
b0840	deoR	b1129	phoQ
b0840	deoR	b1214	ychA
b0840	deoR	b1249	clsA
b0840	deoR	b1323	tyrR
b0840	deoR	b1413	hrpA
b0840	deoR	b1424	opgD
b0840	deoR	b1624	ydgJ
b0840	deoR	b1865	nudB
b0840	deoR	b1913	uvrC
b0840	deoR	b1914	uvrY
b0840	deoR	b1928	yedD
b0840	deoR	b2064	asmA
b0840	deoR	b2065	dcd
b0840	deoR	b2188	yejM
b0840	deoR	b2216	rcsD
b0840	deoR	b2300	yfcE
b0840	deoR	b2303	folX
b0840	deoR	b2320	pdxB
b0840	deoR	b2431	yfeX
b0840	deoR	b2441	eutB
b0840	deoR	b2501	ppk
b0840	deoR	b2502	ppx
b0840	deoR	b2513	yfgM
b0840	deoR	b2564	pdxJ
b0840	deoR	b2566	era
b0840	deoR	b2567	rnc
b0840	deoR	b2576	srmB
b0840	deoR	b2610	ffh
b0840	deoR	b2744	umpG
b0840	deoR	b2745	truD
b0840	deoR	b2784	relA
b0840	deoR	b2822	recC
b0840	deoR	b2827	thyA
b0840	deoR	b2830	rppH
b0840	deoR	b2893	dsbC
b0840	deoR	b2901	bglA
b0840	deoR	b2908	pepP
b0840	deoR	b2909	ygfB
b0840	deoR	b2947	gshB
b0840	deoR	b2962	yggX
b0840	deoR	b3019	parC
b0840	deoR	b3030	parE
b0840	deoR	b3032	cpdA
b0840	deoR	b3147	lpoA
b0840	deoR	b3191	mlaB
b0840	deoR	b3192	mlaC
b0840	deoR	b3197	kdsD
b0840	deoR	b3199	lptC
b0840	deoR	b3201	lptB
b0840	deoR	b3205	rapZ
b0840	deoR	b3210	arcB
b0840	deoR	b3247	rng
b0840	deoR	b3279	yrdA
b0840	deoR	b3283	yrdD
b0840	deoR	b3288	fmt
b0840	deoR	b3352	yheS
b0840	deoR	b3385	gph
b0840	deoR	b3386	rpe
b0840	deoR	b3551	bisC
b0840	deoR	b3590	selB
b0840	deoR	b3607	cysE
b0840	deoR	b3640	dut
b0840	deoR	b3701	dnaN
b0840	deoR	b3702	dnaA
b0840	deoR	b3779	gpp
b0840	deoR	b3802	hemY
b0840	deoR	b3813	uvrD
b0840	deoR	b3844	fre
b0840	deoR	b3859	srkA
b0840	deoR	b3911	cpxA
b0840	deoR	b3961	oxyR
b0840	deoR	b3963	fabR
b0840	deoR	b3964	yijD
b0840	deoR	b3965	trmA
b0840	deoR	b3997	hemE
b0840	deoR	b4043	lexA
b0840	deoR	b4160	psd
b0840	deoR	b4170	mutL
b0840	deoR	b4221	tamB
b0840	deoR	b4235	pmbA
b0840	deoR	b4295	yjhU
b4479	dgoR	b0029	ispH
b4479	dgoR	b0051	rsmA
b4479	dgoR	b0080	cra
b4479	dgoR	b0082	rsmH
b4479	dgoR	b0088	murD
b4479	dgoR	b0093	ftsQ
b4479	dgoR	b0149	mrcB
b4479	dgoR	b0167	glnD
b4479	dgoR	b0242	proB
b4479	dgoR	b0369	hemB
b4479	dgoR	b0391	ppnP
b4479	dgoR	b0414	ribD
b4479	dgoR	b0421	ispA
b4479	dgoR	b0463	acrA
b4479	dgoR	b0465	mscK
b4479	dgoR	b0470	dnaX
b4479	dgoR	b0470	dnaX
b4479	dgoR	b0492	cnoX
b4479	dgoR	b0659	ybeY
b4479	dgoR	b0675	umpH
b4479	dgoR	b0923	mukE
b4479	dgoR	b0955	ycbZ
b4479	dgoR	b0962	helD
b4479	dgoR	b1034	ycdX
b4479	dgoR	b1107	nagZ
b4479	dgoR	b1128	roxA
b4479	dgoR	b1129	phoQ
b4479	dgoR	b1214	ychA
b4479	dgoR	b1249	clsA
b4479	dgoR	b1323	tyrR
